transaction_id,amount,hour,distance_from_home,is_fraud,date,pipeline_run
TXN_20260327_172315_0696,18.01,11,8.51,0,2026-03-27,20260327_172315
TXN_20260327_172315_0697,145.88,9,12.59,0,2026-03-27,20260327_172315
TXN_20260327_172315_0698,67.54,9,28.9,0,2026-03-27,20260327_172315
TXN_20260327_172315_0699,17.92,10,6.46,0,2026-03-27,20260327_172315
TXN_20260327_172315_0700,37.86,12,9.91,0,2026-03-27,20260327_172315
TXN_20260327_172315_0701,56.09,12,1.58,0,2026-03-27,20260327_172315
TXN_20260327_172315_0702,167.9,10,4.76,0,2026-03-27,20260327_172315
TXN_20260327_172315_0703,110.64,11,17.05,0,2026-03-27,20260327_172315
TXN_20260327_172315_0704,1002.93,2,31.96,1,2026-03-27,20260327_172315
TXN_20260327_172315_0705,60.99,18,4.66,0,2026-03-27,20260327_172315
TXN_20260327_172315_0706,69.21,13,2.4,0,2026-03-27,20260327_172315
TXN_20260327_172315_0707,236.27,19,7.13,0,2026-03-27,20260327_172315
TXN_20260327_172315_0708,118.9,18,18.61,0,2026-03-27,20260327_172315
TXN_20260327_172315_0709,17.65,19,1.49,0,2026-03-27,20260327_172315
TXN_20260327_172315_0710,125.98,9,0.84,0,2026-03-27,20260327_172315
TXN_20260327_172315_0711,19.17,18,7.63,0,2026-03-27,20260327_172315
TXN_20260327_172315_0712,60.38,9,4.01,0,2026-03-27,20260327_172315
TXN_20260327_172315_0713,15.05,20,1.97,0,2026-03-27,20260327_172315
TXN_20260327_172315_0714,69.92,8,9.75,0,2026-03-27,20260327_172315
TXN_20260327_172315_0715,33.95,21,12.3,0,2026-03-27,20260327_172315
TXN_20260327_172315_0716,302.84,9,4.54,0,2026-03-27,20260327_172315
TXN_20260327_172315_0717,23.9,13,9.83,0,2026-03-27,20260327_172315
TXN_20260327_172315_0718,14.28,8,21.26,0,2026-03-27,20260327_172315
TXN_20260327_172315_0719,187.32,1,199.56,1,2026-03-27,20260327_172315
TXN_20260327_172315_0720,32.67,10,1.13,0,2026-03-27,20260327_172315
TXN_20260327_172315_0721,16.3,17,0.41,0,2026-03-27,20260327_172315
TXN_20260327_172315_0722,28.92,20,5.64,0,2026-03-27,20260327_172315
TXN_20260327_172315_0723,49.7,9,1.09,0,2026-03-27,20260327_172315
TXN_20260327_172315_0724,29.79,9,2.9,0,2026-03-27,20260327_172315
TXN_20260327_172315_0725,17.46,15,6.87,0,2026-03-27,20260327_172315
TXN_20260327_172315_0726,78.07,11,6.22,0,2026-03-27,20260327_172315
TXN_20260327_172315_0727,167.57,17,17.7,0,2026-03-27,20260327_172315
TXN_20260327_172315_0728,24.71,18,24.93,0,2026-03-27,20260327_172315
TXN_20260327_172315_0729,25.23,10,29.1,0,2026-03-27,20260327_172315
TXN_20260327_172315_0730,91.85,18,0.86,0,2026-03-27,20260327_172315
TXN_20260327_172315_0731,23.24,17,3.57,0,2026-03-27,20260327_172315
TXN_20260327_172315_0732,44.59,16,5.47,0,2026-03-27,20260327_172315
TXN_20260327_172315_0733,269.68,18,2.27,0,2026-03-27,20260327_172315
TXN_20260327_172315_0734,1.04,9,7.4,0,2026-03-27,20260327_172315
TXN_20260327_172315_0735,25.3,21,17.6,0,2026-03-27,20260327_172315
TXN_20260327_172315_0736,91.73,18,5.69,0,2026-03-27,20260327_172315
TXN_20260327_172315_0737,137.6,20,4.56,0,2026-03-27,20260327_172315
TXN_20260327_172315_0738,177.0,18,6.34,0,2026-03-27,20260327_172315
TXN_20260327_172315_0739,273.41,20,39.31,0,2026-03-27,20260327_172315
TXN_20260327_172315_0740,253.45,12,9.5,0,2026-03-27,20260327_172315
TXN_20260327_172315_0741,39.84,16,2.81,0,2026-03-27,20260327_172315
TXN_20260327_172315_0742,721.1,14,4.92,0,2026-03-27,20260327_172315
TXN_20260327_172315_0743,209.21,15,5.91,0,2026-03-27,20260327_172315
TXN_20260327_172315_0744,36.46,8,1.05,0,2026-03-27,20260327_172315
TXN_20260327_172315_0745,37.08,16,0.45,0,2026-03-27,20260327_172315
TXN_20260327_172315_0746,2.68,21,9.7,0,2026-03-27,20260327_172315
TXN_20260327_172315_0747,36.3,15,6.68,0,2026-03-27,20260327_172315
TXN_20260327_172315_0748,21.57,20,3.92,0,2026-03-27,20260327_172315
TXN_20260327_172315_0749,69.74,8,1.05,0,2026-03-27,20260327_172315
TXN_20260327_172315_0750,102.24,11,21.41,0,2026-03-27,20260327_172315
TXN_20260327_172315_0751,92.37,12,0.3,0,2026-03-27,20260327_172315
TXN_20260327_172315_0752,93.32,9,8.66,0,2026-03-27,20260327_172315
TXN_20260327_172315_0753,51.5,9,0.17,0,2026-03-27,20260327_172315
TXN_20260327_172315_0754,16.87,14,19.75,0,2026-03-27,20260327_172315
TXN_20260327_172315_0755,39.15,19,3.41,0,2026-03-27,20260327_172315
TXN_20260327_172315_0756,108.28,8,19.17,0,2026-03-27,20260327_172315
TXN_20260327_172315_0757,20.23,21,31.67,0,2026-03-27,20260327_172315
TXN_20260327_172315_0758,22.11,19,15.77,0,2026-03-27,20260327_172315
TXN_20260327_172315_0759,45.98,15,1.31,0,2026-03-27,20260327_172315
TXN_20260327_172315_0760,233.47,9,9.61,0,2026-03-27,20260327_172315
TXN_20260327_172315_0761,83.31,14,18.86,0,2026-03-27,20260327_172315
TXN_20260327_172315_0762,131.33,9,1.46,0,2026-03-27,20260327_172315
TXN_20260327_172315_0763,24.04,20,5.71,0,2026-03-27,20260327_172315
TXN_20260327_172315_0764,114.61,8,3.38,0,2026-03-27,20260327_172315
TXN_20260327_172315_0765,27.55,9,16.71,0,2026-03-27,20260327_172315
TXN_20260327_172315_0766,32.3,9,17.41,0,2026-03-27,20260327_172315
TXN_20260327_172315_0767,37.35,15,4.19,0,2026-03-27,20260327_172315
TXN_20260327_172315_0768,233.76,18,0.65,0,2026-03-27,20260327_172315
TXN_20260327_172315_0769,39.66,8,0.96,0,2026-03-27,20260327_172315
TXN_20260327_172315_0770,1114.4,4,165.75,1,2026-03-27,20260327_172315
TXN_20260327_172315_0771,143.63,16,2.25,0,2026-03-27,20260327_172315
TXN_20260327_172315_0772,189.91,15,22.05,0,2026-03-27,20260327_172315
TXN_20260327_172315_0773,73.86,12,18.03,0,2026-03-27,20260327_172315
TXN_20260327_172315_0774,56.34,21,17.11,0,2026-03-27,20260327_172315
TXN_20260327_172315_0775,33.11,19,3.45,0,2026-03-27,20260327_172315
TXN_20260327_172315_0776,12.58,18,26.25,0,2026-03-27,20260327_172315
TXN_20260327_172315_0777,43.95,10,0.12,0,2026-03-27,20260327_172315
TXN_20260327_172315_0778,9.09,14,12.73,0,2026-03-27,20260327_172315
TXN_20260327_172315_0779,58.93,10,7.96,0,2026-03-27,20260327_172315
TXN_20260327_172315_0780,22.8,14,2.68,0,2026-03-27,20260327_172315
TXN_20260327_172315_0781,29.48,19,11.52,0,2026-03-27,20260327_172315
TXN_20260327_172315_0782,41.33,16,19.1,0,2026-03-27,20260327_172315
TXN_20260327_172315_0783,22.04,17,24.88,0,2026-03-27,20260327_172315
TXN_20260327_172315_0784,11.15,12,7.85,0,2026-03-27,20260327_172315
TXN_20260327_172315_0785,23.95,8,8.83,0,2026-03-27,20260327_172315
TXN_20260327_172315_0786,9.63,8,23.07,0,2026-03-27,20260327_172315
TXN_20260327_172315_0787,50.81,15,2.58,0,2026-03-27,20260327_172315
TXN_20260327_172315_0788,1165.0,3,41.2,1,2026-03-27,20260327_172315
TXN_20260327_172315_0789,206.55,16,3.94,0,2026-03-27,20260327_172315
TXN_20260327_172315_0790,533.26,18,12.18,0,2026-03-27,20260327_172315
TXN_20260327_172315_0791,37.34,20,1.91,0,2026-03-27,20260327_172315
TXN_20260327_172315_0792,106.66,12,3.68,0,2026-03-27,20260327_172315
TXN_20260327_172315_0793,155.01,14,15.44,0,2026-03-27,20260327_172315
TXN_20260327_172315_0794,167.85,18,10.57,0,2026-03-27,20260327_172315
TXN_20260327_172315_0795,16.0,17,10.32,0,2026-03-27,20260327_172315
TXN_20260327_172315_0796,94.22,11,0.42,0,2026-03-27,20260327_172315
TXN_20260327_172315_0797,46.54,8,8.93,0,2026-03-27,20260327_172315
TXN_20260327_172315_0798,58.89,13,1.7,0,2026-03-27,20260327_172315
TXN_20260327_172315_0799,19.05,9,5.48,0,2026-03-27,20260327_172315
TXN_20260327_172315_0800,38.58,18,6.31,0,2026-03-27,20260327_172315
TXN_20260327_172315_0801,39.56,8,0.43,0,2026-03-27,20260327_172315
TXN_20260327_172315_0802,28.36,14,1.87,0,2026-03-27,20260327_172315
TXN_20260327_172315_0803,22.4,20,5.85,0,2026-03-27,20260327_172315
TXN_20260327_172315_0804,45.68,14,0.34,0,2026-03-27,20260327_172315
TXN_20260327_172315_0805,31.06,11,15.82,0,2026-03-27,20260327_172315
TXN_20260327_172315_0806,131.05,21,6.36,0,2026-03-27,20260327_172315
TXN_20260327_172315_0807,49.42,12,1.76,0,2026-03-27,20260327_172315
TXN_20260327_172315_0808,23.98,14,1.49,0,2026-03-27,20260327_172315
TXN_20260327_172315_0809,62.06,12,12.93,0,2026-03-27,20260327_172315
TXN_20260327_172315_0810,15.53,18,10.4,0,2026-03-27,20260327_172315
TXN_20260327_172315_0811,214.53,16,1.08,0,2026-03-27,20260327_172315
TXN_20260327_172315_0812,22.06,9,18.04,0,2026-03-27,20260327_172315
TXN_20260327_172315_0813,40.21,19,2.34,0,2026-03-27,20260327_172315
TXN_20260327_172315_0814,600.72,3,18.02,1,2026-03-27,20260327_172315
TXN_20260327_172315_0815,121.83,12,12.38,0,2026-03-27,20260327_172315
TXN_20260327_172315_0816,14.1,18,7.97,0,2026-03-27,20260327_172315
TXN_20260327_172315_0817,147.48,11,2.69,0,2026-03-27,20260327_172315
TXN_20260327_172315_0818,33.93,8,5.44,0,2026-03-27,20260327_172315
TXN_20260327_172315_0819,1657.04,9,1.93,0,2026-03-27,20260327_172315
TXN_20260327_172315_0820,54.29,15,10.08,0,2026-03-27,20260327_172315
TXN_20260327_172315_0821,156.93,14,6.75,0,2026-03-27,20260327_172315
TXN_20260327_172315_0822,249.28,11,9.63,0,2026-03-27,20260327_172315
TXN_20260327_172315_0823,22.25,14,2.25,0,2026-03-27,20260327_172315
TXN_20260327_172315_0824,99.11,15,6.2,0,2026-03-27,20260327_172315
TXN_20260327_172315_0825,116.42,9,1.44,0,2026-03-27,20260327_172315
TXN_20260327_172315_0826,37.83,11,10.91,0,2026-03-27,20260327_172315
TXN_20260327_172315_0827,58.83,17,19.33,0,2026-03-27,20260327_172315
TXN_20260327_172315_0828,3.8,11,11.89,0,2026-03-27,20260327_172315
TXN_20260327_172315_0829,15.89,17,0.17,0,2026-03-27,20260327_172315
TXN_20260327_172315_0830,465.49,4,676.46,1,2026-03-27,20260327_172315
TXN_20260327_172315_0831,92.88,18,11.59,0,2026-03-27,20260327_172315
TXN_20260327_172315_0832,87.9,13,0.33,0,2026-03-27,20260327_172315
TXN_20260327_172315_0833,562.13,5,88.99,1,2026-03-27,20260327_172315
TXN_20260327_172315_0834,68.41,21,2.52,0,2026-03-27,20260327_172315
TXN_20260327_172315_0835,9.3,19,16.14,0,2026-03-27,20260327_172315
TXN_20260327_172315_0836,26.65,10,11.22,0,2026-03-27,20260327_172315
TXN_20260327_172315_0837,28.44,13,3.64,0,2026-03-27,20260327_172315
TXN_20260327_172315_0838,86.37,10,15.96,0,2026-03-27,20260327_172315
TXN_20260327_172315_0839,29.17,18,0.43,0,2026-03-27,20260327_172315
TXN_20260327_172315_0840,18.67,20,36.31,0,2026-03-27,20260327_172315
TXN_20260327_172315_0841,809.09,2,108.28,1,2026-03-27,20260327_172315
TXN_20260327_172315_0842,8.02,15,8.25,0,2026-03-27,20260327_172315
TXN_20260327_172315_0843,53.1,20,37.86,0,2026-03-27,20260327_172315
TXN_20260327_172315_0844,132.26,8,11.12,0,2026-03-27,20260327_172315
TXN_20260327_172315_0845,21.33,9,20.13,0,2026-03-27,20260327_172315
TXN_20260327_172315_0846,69.74,12,16.4,0,2026-03-27,20260327_172315
TXN_20260327_172315_0847,246.82,15,11.32,0,2026-03-27,20260327_172315
TXN_20260327_172315_0848,39.64,8,9.65,0,2026-03-27,20260327_172315
TXN_20260327_172315_0849,16.0,16,9.69,0,2026-03-27,20260327_172315
TXN_20260327_172315_0850,51.01,14,27.72,0,2026-03-27,20260327_172315
TXN_20260327_172315_0851,42.13,10,10.69,0,2026-03-27,20260327_172315
TXN_20260327_172315_0852,62.31,14,4.6,0,2026-03-27,20260327_172315
TXN_20260327_172315_0853,201.81,18,2.6,0,2026-03-27,20260327_172315
TXN_20260327_172315_0854,16.89,18,0.57,0,2026-03-27,20260327_172315
TXN_20260327_172315_0855,62.22,8,7.41,0,2026-03-27,20260327_172315
TXN_20260327_172315_0856,33.88,13,17.6,0,2026-03-27,20260327_172315
TXN_20260327_172315_0857,37.59,11,7.01,0,2026-03-27,20260327_172315
TXN_20260327_172315_0858,103.07,8,0.67,0,2026-03-27,20260327_172315
TXN_20260327_172315_0859,31.29,13,16.94,0,2026-03-27,20260327_172315
TXN_20260327_172315_0860,235.12,0,190.74,1,2026-03-27,20260327_172315
TXN_20260327_172315_0861,277.61,8,11.28,0,2026-03-27,20260327_172315
TXN_20260327_172315_0862,61.64,20,26.26,0,2026-03-27,20260327_172315
TXN_20260327_172315_0863,444.01,8,43.73,0,2026-03-27,20260327_172315
TXN_20260327_172315_0864,10.7,19,6.37,0,2026-03-27,20260327_172315
TXN_20260327_172315_0865,454.51,5,1097.3,1,2026-03-27,20260327_172315
TXN_20260327_172315_0866,205.68,21,2.31,0,2026-03-27,20260327_172315
TXN_20260327_172315_0867,5.08,21,16.91,0,2026-03-27,20260327_172315
TXN_20260327_172315_0868,30.77,14,7.85,0,2026-03-27,20260327_172315
TXN_20260327_172315_0869,33.11,9,17.68,0,2026-03-27,20260327_172315
TXN_20260327_172315_0870,123.17,14,0.01,0,2026-03-27,20260327_172315
TXN_20260327_172315_0871,150.9,16,34.56,0,2026-03-27,20260327_172315
TXN_20260327_172315_0872,19.72,18,1.93,0,2026-03-27,20260327_172315
TXN_20260327_172315_0873,36.71,11,5.77,0,2026-03-27,20260327_172315
TXN_20260327_172315_0874,36.59,20,24.38,0,2026-03-27,20260327_172315
TXN_20260327_172315_0875,37.52,8,2.44,0,2026-03-27,20260327_172315
TXN_20260327_172315_0876,366.01,11,12.04,0,2026-03-27,20260327_172315
TXN_20260327_172315_0877,119.76,14,4.02,0,2026-03-27,20260327_172315
TXN_20260327_172315_0878,16.48,8,1.55,0,2026-03-27,20260327_172315
TXN_20260327_172315_0879,244.5,18,12.2,0,2026-03-27,20260327_172315
TXN_20260327_172315_0880,95.97,10,1.98,0,2026-03-27,20260327_172315
TXN_20260327_172315_0881,50.26,15,18.78,0,2026-03-27,20260327_172315
TXN_20260327_172315_0882,79.64,21,9.96,0,2026-03-27,20260327_172315
TXN_20260327_172315_0883,51.78,18,11.25,0,2026-03-27,20260327_172315
TXN_20260327_172315_0884,558.41,12,18.91,0,2026-03-27,20260327_172315
TXN_20260327_172315_0885,52.27,9,0.55,0,2026-03-27,20260327_172315
TXN_20260327_172315_0886,56.43,11,13.92,0,2026-03-27,20260327_172315
TXN_20260327_172315_0887,109.76,12,4.15,0,2026-03-27,20260327_172315
TXN_20260327_172315_0888,124.49,17,0.41,0,2026-03-27,20260327_172315
TXN_20260327_172315_0889,365.47,19,15.64,0,2026-03-27,20260327_172315
TXN_20260327_172315_0890,35.84,14,3.93,0,2026-03-27,20260327_172315
TXN_20260327_172315_0891,33.27,17,31.93,0,2026-03-27,20260327_172315
TXN_20260327_172315_0892,69.22,8,1.49,0,2026-03-27,20260327_172315
TXN_20260327_172315_0893,1265.26,3,142.83,1,2026-03-27,20260327_172315
TXN_20260327_172315_0894,45.17,9,1.35,0,2026-03-27,20260327_172315
TXN_20260327_172315_0895,228.29,21,12.57,0,2026-03-27,20260327_172315
TXN_20260327_172315_0896,3804.37,4,62.79,1,2026-03-27,20260327_172315
TXN_20260327_172315_0897,102.62,19,4.1,0,2026-03-27,20260327_172315
TXN_20260327_172315_0898,59.06,14,2.76,0,2026-03-27,20260327_172315
TXN_20260327_172315_0899,112.01,11,6.56,0,2026-03-27,20260327_172315
TXN_20260327_172315_0900,88.17,15,2.45,0,2026-03-27,20260327_172315
TXN_20260327_172315_0901,3844.03,1,148.08,1,2026-03-27,20260327_172315
TXN_20260327_172315_0902,45.73,8,1.47,0,2026-03-27,20260327_172315
TXN_20260327_172315_0903,37.48,17,5.92,0,2026-03-27,20260327_172315
TXN_20260327_172315_0904,35.29,10,32.55,0,2026-03-27,20260327_172315
TXN_20260327_172315_0905,132.48,10,3.92,0,2026-03-27,20260327_172315
TXN_20260327_172315_0906,47.59,17,9.63,0,2026-03-27,20260327_172315
TXN_20260327_172315_0907,59.57,11,10.26,0,2026-03-27,20260327_172315
TXN_20260327_172315_0908,34.65,18,3.85,0,2026-03-27,20260327_172315
TXN_20260327_172315_0909,90.82,10,8.21,0,2026-03-27,20260327_172315
TXN_20260327_172315_0910,20.01,8,1.09,0,2026-03-27,20260327_172315
TXN_20260327_172315_0911,121.15,10,3.81,0,2026-03-27,20260327_172315
TXN_20260327_172315_0912,89.42,13,13.71,0,2026-03-27,20260327_172315
TXN_20260327_172315_0913,95.47,17,16.47,0,2026-03-27,20260327_172315
TXN_20260327_172315_0914,78.9,20,3.6,0,2026-03-27,20260327_172315
TXN_20260327_172315_0915,74.79,10,8.22,0,2026-03-27,20260327_172315
TXN_20260327_172315_0916,67.57,14,10.25,0,2026-03-27,20260327_172315
TXN_20260327_172315_0917,84.5,17,0.78,0,2026-03-27,20260327_172315
TXN_20260327_172315_0918,52.68,20,0.21,0,2026-03-27,20260327_172315
TXN_20260327_172315_0919,108.61,13,3.21,0,2026-03-27,20260327_172315
TXN_20260327_172315_0920,8.4,15,5.72,0,2026-03-27,20260327_172315
TXN_20260327_172315_0921,790.88,2,693.53,1,2026-03-27,20260327_172315
TXN_20260327_172315_0922,58.73,9,3.94,0,2026-03-27,20260327_172315
TXN_20260327_172315_0923,15.05,9,7.47,0,2026-03-27,20260327_172315
TXN_20260327_172315_0924,44.83,21,1.95,0,2026-03-27,20260327_172315
TXN_20260327_172315_0925,96.21,16,11.48,0,2026-03-27,20260327_172315
TXN_20260327_172315_0926,113.84,15,13.97,0,2026-03-27,20260327_172315
TXN_20260327_172315_0927,24.97,11,0.24,0,2026-03-27,20260327_172315
TXN_20260327_172315_0928,54.57,11,14.33,0,2026-03-27,20260327_172315
TXN_20260327_172315_0929,44.41,21,16.13,0,2026-03-27,20260327_172315
TXN_20260327_172315_0930,40.34,9,5.36,0,2026-03-27,20260327_172315
TXN_20260327_172315_0931,54.41,18,3.63,0,2026-03-27,20260327_172315
TXN_20260327_172315_0932,114.03,11,0.47,0,2026-03-27,20260327_172315
TXN_20260327_172315_0933,74.41,8,1.83,0,2026-03-27,20260327_172315
TXN_20260327_172315_0934,5.81,17,7.95,0,2026-03-27,20260327_172315
TXN_20260327_172315_0935,33.52,14,4.74,0,2026-03-27,20260327_172315
TXN_20260327_172315_0936,33.63,10,1.22,0,2026-03-27,20260327_172315
TXN_20260327_172315_0937,227.81,16,10.56,0,2026-03-27,20260327_172315
TXN_20260327_172315_0938,95.37,21,1.91,0,2026-03-27,20260327_172315
TXN_20260327_172315_0939,298.95,20,7.37,0,2026-03-27,20260327_172315
TXN_20260327_172315_0940,16.98,17,12.04,0,2026-03-27,20260327_172315
TXN_20260327_172315_0941,73.98,15,6.32,0,2026-03-27,20260327_172315
TXN_20260327_172315_0942,77.97,11,1.13,0,2026-03-27,20260327_172315
TXN_20260327_172315_0943,98.61,11,13.13,0,2026-03-27,20260327_172315
TXN_20260327_172315_0944,31.29,19,55.42,0,2026-03-27,20260327_172315
TXN_20260327_172315_0945,19.27,8,49.92,0,2026-03-27,20260327_172315
TXN_20260327_172315_0946,57.38,8,0.54,0,2026-03-27,20260327_172315
TXN_20260327_172315_0947,176.72,8,17.69,0,2026-03-27,20260327_172315
TXN_20260327_172315_0948,54.29,16,17.46,0,2026-03-27,20260327_172315
TXN_20260327_172315_0949,94.76,18,8.17,0,2026-03-27,20260327_172315
TXN_20260327_172315_0950,13.71,20,0.12,0,2026-03-27,20260327_172315
TXN_20260327_172315_0951,70.24,15,8.05,0,2026-03-27,20260327_172315
TXN_20260327_172315_0952,109.3,19,1.62,0,2026-03-27,20260327_172315
TXN_20260327_172315_0953,139.63,9,1.33,0,2026-03-27,20260327_172315
TXN_20260327_172315_0954,88.46,10,12.26,0,2026-03-27,20260327_172315
TXN_20260327_172315_0955,25.74,16,15.04,0,2026-03-27,20260327_172315
TXN_20260327_172315_0956,27.58,9,3.71,0,2026-03-27,20260327_172315
TXN_20260327_172315_0957,54.92,20,2.58,0,2026-03-27,20260327_172315
TXN_20260327_172315_0958,30.36,18,0.79,0,2026-03-27,20260327_172315
TXN_20260327_172315_0959,27.33,16,33.42,0,2026-03-27,20260327_172315
TXN_20260327_172315_0960,21.61,21,2.04,0,2026-03-27,20260327_172315
TXN_20260327_172315_0961,159.53,15,8.97,0,2026-03-27,20260327_172315
TXN_20260327_172315_0962,67.16,12,2.2,0,2026-03-27,20260327_172315
TXN_20260327_172315_0963,44.9,10,0.29,0,2026-03-27,20260327_172315
TXN_20260327_172315_0964,296.99,17,46.58,0,2026-03-27,20260327_172315
TXN_20260327_172315_0965,470.51,18,0.83,0,2026-03-27,20260327_172315
TXN_20260327_172315_0966,24.65,10,12.18,0,2026-03-27,20260327_172315
TXN_20260327_172315_0967,10.39,19,28.63,0,2026-03-27,20260327_172315
TXN_20260327_172315_0968,23.06,12,1.46,0,2026-03-27,20260327_172315
TXN_20260327_172315_0969,147.71,12,10.85,0,2026-03-27,20260327_172315
TXN_20260327_172315_0970,22.86,15,4.32,0,2026-03-27,20260327_172315
TXN_20260327_172315_0971,42.74,18,48.73,0,2026-03-27,20260327_172315
TXN_20260327_172315_0972,336.27,16,11.86,0,2026-03-27,20260327_172315
TXN_20260327_172315_0973,638.39,14,3.34,0,2026-03-27,20260327_172315
TXN_20260327_172315_0974,126.61,21,22.04,0,2026-03-27,20260327_172315
TXN_20260327_172315_0975,258.82,11,14.09,0,2026-03-27,20260327_172315
TXN_20260327_172315_0976,51.87,21,12.3,0,2026-03-27,20260327_172315
TXN_20260327_172315_0977,211.63,20,1.46,0,2026-03-27,20260327_172315
TXN_20260327_172315_0978,701.34,10,16.01,0,2026-03-27,20260327_172315
TXN_20260327_172315_0979,38.09,15,4.65,0,2026-03-27,20260327_172315
TXN_20260327_172315_0980,37.09,13,1.65,0,2026-03-27,20260327_172315
TXN_20260327_172315_0981,16.96,15,21.96,0,2026-03-27,20260327_172315
TXN_20260327_172315_0982,88.39,21,0.09,0,2026-03-27,20260327_172315
TXN_20260327_172315_0983,7.86,11,8.5,0,2026-03-27,20260327_172315
TXN_20260327_172315_0984,34.82,13,0.44,0,2026-03-27,20260327_172315
TXN_20260327_172315_0985,58.37,18,1.78,0,2026-03-27,20260327_172315
TXN_20260327_172315_0986,361.02,11,8.16,0,2026-03-27,20260327_172315
TXN_20260327_172315_0987,45.36,19,23.01,0,2026-03-27,20260327_172315
TXN_20260327_172315_0988,844.29,0,60.6,1,2026-03-27,20260327_172315
TXN_20260327_172315_0989,31.99,9,13.83,0,2026-03-27,20260327_172315
TXN_20260327_172315_0990,21.95,10,1.61,0,2026-03-27,20260327_172315
TXN_20260327_172315_0991,50.22,13,12.13,0,2026-03-27,20260327_172315
TXN_20260327_172315_0992,36.99,12,3.42,0,2026-03-27,20260327_172315
TXN_20260327_172315_0993,93.07,11,8.6,0,2026-03-27,20260327_172315
TXN_20260327_172315_0994,46.13,15,5.53,0,2026-03-27,20260327_172315
TXN_20260327_172315_0995,13.02,21,1.68,0,2026-03-27,20260327_172315
TXN_20260327_172315_0996,68.71,16,8.92,0,2026-03-27,20260327_172315
TXN_20260327_172315_0997,116.29,19,2.99,0,2026-03-27,20260327_172315
TXN_20260327_172315_0998,121.18,21,5.91,0,2026-03-27,20260327_172315
TXN_20260327_172315_0999,920.37,0,207.94,1,2026-03-27,20260327_172315
